Region,Province,City/Municipality,Type,Barangay
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Seti
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Sibaroc
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Sinara Alto
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Sinara Bajo
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Tabo-o
Region X (Northern Mindanao),Misamis Occidental,Jimenez,Municipality,Taraka
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Alegria
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Bagong Silang
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Biasong
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Bonifacio
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Burgos
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Dalacon
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Dampalan
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Don Andres Soriano
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Eastern Poblacion
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Estante
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Jasa-an
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Katipa
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Luzaran
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Mabas
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Macalibre Alto
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Macalibre Bajo
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Mahayahay
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Manguehan
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Mansabay Alto
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Mansabay Bajo
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Molatuhan Alto
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Molatuhan Bajo
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Peniel
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Puntod
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Rizal
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Sibugon
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Sibula
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,Municipality,Western Poblacion
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Baga
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Bangko
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Camanucan
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Dela Paz
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Lutao
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Magsaysay
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Map-an
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Mohon
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Poblacion
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Punta
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Salimpuno
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,San Andres
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,San Juan
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,San Roque
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Sumasap
Region X (Northern Mindanao),Misamis Occidental,Panaon,Municipality,Villalin
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Agunod
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Bato
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Buena Voluntad
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Calaca-an
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Cartagena Proper
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Catarman
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Cebulin
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Clarin
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Danao
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Deboloc
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Divisoria
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Eastern Looc
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Ilisan
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Katipunan
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Kauswagan
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Lao Proper
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Lao Santa Cruz
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Looc Proper
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Mamanga Daku
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Mamanga Gamay
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Mangidkid
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,New Cartagena
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,New Look
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Northern Poblacion
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Panalsalan
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Puntod
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Quirino
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Santa Cruz
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Southern Looc
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Southern Poblacion
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Tipolo
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Unidos
Region X (Northern Mindanao),Misamis Occidental,Plaridel,Municipality,Usocan
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,"Agapito Yap, Sr."
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Bautista
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Bitibut
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Boundary
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Caluya
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Capundag
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Casul
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Dalumpinas
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Dasa
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Dioyo
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Disoy
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,El Paraiso
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Guinabot
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Libertad
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Locus
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Macabibo
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Manla
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Masubong
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Medallo
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Poblacion
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Salimpuno
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,San Agustin
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Sapang Ama
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Sinaad
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Sipac
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,"Sixto Velez, Sr."
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Upper Bautista
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,Municipality,Ventura
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Cagay-anon
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Camanse
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Colupan Alto
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Colupan Bajo
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Dinas
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Estrella
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Katipunan
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Libertad Alto
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Libertad Bajo
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Poblacion
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,San Isidro Alto
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,San Isidro Bajo
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,San Lorenzo Ruiz
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,San Vicente
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Señor
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Sinonoc
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,Municipality,Tipan
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Balon
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Barra
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Basirang
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Bongabong
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Buenavista
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Cabol-anonan
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Cahayag
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Calambutan Bajo
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Calambutan Settlement
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Camating
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Canibungan Proper
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Casilak San Agustin
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Centro Hulpa
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Centro Napu
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Centro Upper
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Duanguican
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Gala
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Gumbil
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Locso-on
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Maikay
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Maribojoc
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Mitugas
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Nailon
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Namut
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Napurog
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Pan-ay Diot
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,San Nicolas
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Sebac
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Silongon
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Sinuza
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Taguima
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Tigdok
Region X (Northern Mindanao),Misamis Occidental,Tudela,Municipality,Yahong
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Baybay
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Benigwayan
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Calatcat
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Lagtang
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Lanao
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Loguilo
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Lourdes
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Lumbo
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Molocboloc
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Poblacion
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Sampatulog
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Sungay
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Talaba
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Taparak
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Tugasnon
Region X (Northern Mindanao),Misamis Oriental,Alubijid,Municipality,Tula
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Balagnan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Baliwagan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 1
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 2
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 3
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 4
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 5
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Barangay 6
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Binitinan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Blanco
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Calawag
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Camuayan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Cogon
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Dansuli
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Dumarait
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Hermano
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Kibanban
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Linabu
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Linggangao
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Mambayaan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Mandangoa
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Napaliran
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Quezon
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Rosario
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Samay
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,San Francisco
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,San Isidro
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,San Juan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Talusan
Region X (Northern Mindanao),Misamis Oriental,Balingasag,Municipality,Waterfall
Region X (Northern Mindanao),Misamis Oriental,Balingoan,Municipality,Baukbauk Pob.
